id	Q27	Q28	Q29_SQ01	Q29_SQ02	Q29_SQ03	Q30	Q31	Q38
4336	NA	NA	NA	NA	NA	{question_not_shown}	{question_not_shown}	{question_not_shown}
4337	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}
4338	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}
4339	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}
4340	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}
4341	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}
4342	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}
4343	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}
4344	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}
4345	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}
4346	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}
4347	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}
4348	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}
4349	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}
4350	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}
4351	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}
4352	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}
4353	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}
4354	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}
4355	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}
4356	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}
4357	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}
4358	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}
4359	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}
4360	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}
4361	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}
4362	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}
4363	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}
4364	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}
4365	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}
4366	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}
4367	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}
4368	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}
4369	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}
4370	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}
4371	the academics releasing implementations of their research	different interfaces	Y	Y	Y	funding of the projects via ISC	NA	NA
4372	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}
4373	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}
4374	NA	NA	Y	N	N	{question_not_shown}	{question_not_shown}	NA
4375	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}
4376	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}
4377	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}
4378	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}
4379	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}
4380	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}
4381	NA	NA	Y	U	U	{question_not_shown}	{question_not_shown}	NA
4382	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}
4383	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}
4384	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}
4385	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}
4386	NA	NA	Y	U	N	{question_not_shown}	{question_not_shown}	NA
4387	Flexibility.  Documentation/help on the web.	Steep(!) learning curve, especially for folks who are new to programming (like me)	N	N	N	{question_not_shown}	{question_not_shown}	NA
4388	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}
4389	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}
4390	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}
4391	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}
4392	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}
4393	The easy to do data analysis with r + rstudio	It can be slow and a memory hog	Y	Y	Y	A Unified Framework For Distributed Computing in R and Future-proof native APIs for R	Work on improving speed and memory usage	NA
4394	Tidyverse	Inconsistency: naming conventions mix of SE and NSE	Y	U	N	{question_not_shown}	{question_not_shown}	NA
4395	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}
4396	NA	NA	Y	U	U	{question_not_shown}	{question_not_shown}	I would like R as well as R packages can be easily embedded in or called by other environments such as Python
4397	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}
4398	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}
4399	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}
4400	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}
4401	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}
4402	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}
4403	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}
4404	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}
4405	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}
4406	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}
4407	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}
4408	It is quick and easy to get up and running, and the community around R can't be beat. If I don't know how to do something, I have a plethora of places I can go for help, and get assistance within minutes.	"I never really know if I'm ""doing it right."" I'm completely self-taught in R, and it's my first programming language. I know that there are tutorials out there, and I do often look through them, but I still never really know if I have the correct syntax, etc. For as long as I've been using R, I would like to be more savvy and knowledgeable about it, but I'm not even sure I could teach it to someone else."	Y	N	N	{question_not_shown}	{question_not_shown}	"Your options for industries to work in are incomplete. It would be helpful to also include an ""other"" category. For example, I work in the non-profit sector, but could not choose non-profit. Instead I made the judgement call to select government."
4409	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}
4410	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}
4411	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}
4412	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}
4413	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}
4414	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}
4415	Its open source and has a very lively and active user community.	Steep learning curve made worse by poor documentation.	Y	U	N	{question_not_shown}	{question_not_shown}	The two most popular languages for data scientists are R and Python. Right now, they are going neck to neck, and you can do data science if you know eiher. But I sense the balance is shifting towards python. More opportnities to learn new things are begining to require Python than R. So those making investments in learning R may find themelves at a long  term disadvantage.
4416	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}
4417	The fact that there's a community that is always contributing.	Sometimes I ran out of RAM to work with some large data.	Y	U	U	{question_not_shown}	{question_not_shown}	NA
4418	Designed for interactivity, more so than (say) python.	No interactive plots.	Y	N	N	{question_not_shown}	{question_not_shown}	Thanks for your hard work!
4419	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}
4420	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}
4421	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}
4422	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}
4423	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}
4424	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}
4425	NA	NA	Y	U	U	{question_not_shown}	{question_not_shown}	NA
4426	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}
4427	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}
4428	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}
4429	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}
4430	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}
4431	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}
4432	Brevity.	"1. Interfacing with user applications. {cr}{newline}2. Standardization, or an authoritative recommendation of ""current best"" functions for various functions -- task views are lot more researcher oriented, lot less industrial applications oriented."	Y	U	U	{question_not_shown}	{question_not_shown}	NA
4433	{question_not_shown}	{question_not_shown}	N	N	N	{question_not_shown}	{question_not_shown}	Been a software engineer for over a decade but never used R however it comes up every time we discuss data science.
4434	NA	NA	Y	U	N	{question_not_shown}	{question_not_shown}	NA
4435	Tidyverse	Upgrading R	Y	Y	N	Sponsor package development	NA	NA
4436	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}
4437	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}
4438	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}
4439	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}
4440	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}
4441	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}
4442	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}
4443	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}
4444	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}
4445	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}
4446	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}
4447	it's a very flexible language, tons of packages, rstudio is pretty good	it does not fit all use cases.. like I would not develop something where OOP would be a better fit	N	N	N	{question_not_shown}	{question_not_shown}	NA
4448	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}
4449	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}
4450	Tidy verse and plotting	There isn't enough strictness with data types and that's a huge problem for production. Not everything should be a data frame. But lists and vectors are awkward without list and dict comprehension and unpacking.	Y	N	N	{question_not_shown}	{question_not_shown}	NA
4451	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}
4452	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}
4453	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}
4454	NA	NA	Y	N	N	{question_not_shown}	{question_not_shown}	NA
4455	NA	NA	Y	Y	U	Founded development of sf package which is very useful for my application. Also investing in incentivising people to use R and educate them (for now in form of R-ladies, but could be easily expanded to bring R to people in developing countries) is something I am supporting as an idea.	NA	NA
4456	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}
4457	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}
4458	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}
4459	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}
4460	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}
4461	Active community who cares about proper data analysis and improving workflows.	Difficult to build a proper mental model of how R functions work without reading source code. The disconnect between learning how to do things in the tidyverse vs base R. The lack of careful memory control when working with very large data sets.	Y	U	N	{question_not_shown}	{question_not_shown}	NA
4462	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}
4463	no comments	no comments	Y	N	N	{question_not_shown}	{question_not_shown}	no
4464	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}
4465	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}
4466	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}
4467	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}
4468	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}
4469	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}
4470	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}
4471	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}
4472	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}
4473	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}
4474	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}
4475	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}
4476	NA	NA	Y	Y	Y	NA	NA	NA
4477	Power and elegance. Matrix orientation.	Code can be obscure and dense.	Y	Y	Y	Supported ongoing work to improve the documentation and tools of R	NA	NA
4478	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}
4479	The community. Welcoming, friendly and helpful.	Confusing error messages.	Y	Y	Y	Catalyzed community initiatives.	NA	NA
4480	NA	NA	Y	U	N	{question_not_shown}	{question_not_shown}	NA
4481	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	NA
4482	It's flexibility and new integration with markdown and document creation. It's a one stop shop	As a non-programmer, it has had a steep learning curve.  I still have trouble sometimes understanding programmer-speak.	N	N	N	{question_not_shown}	{question_not_shown}	NA
4486	NA	NA	Y	N	N	{question_not_shown}	{question_not_shown}	NA
4484	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}
4485	NA	NA	N	N	N	{question_not_shown}	{question_not_shown}	NA
4487	Easy to use, and the RStudio environment is great to work in.  Once you learn the nuances, an easy language to work in.	Time it takes to get new discoveries into a package.	Y	Y	Y	Organize and promote the evolution of R.	Prioritizing packages that get to CRAN	Make R more acceptable for production code.
4488	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}
4489	NA	NA	Y	U	N	{question_not_shown}	{question_not_shown}	NA
4490	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}
4491	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}
4492	graphics.  also CRAN	speed.  and as an occasional developer, I find some CRAN maintainers to be a bit prickly	Y	U	U	{question_not_shown}	{question_not_shown}	NA
4493	The language itself is just a joy to use	Fighting with journal editors about including package citations	Y	U	N	{question_not_shown}	{question_not_shown}	NA
4494	reproducibility and the fact that non coding-guru colleagues can interact easily with it.	"the parallel existence of a ""base R"" and a ""tidyverse"" dialect."	Y	U	U	{question_not_shown}	{question_not_shown}	NA
4495	Its versatility.	Some of my students find using a command line interface confusing.	Y	Y	U	No comment.	No comment	No
4496	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}
4497	Flexibility of the language and the broad/diverse community of contributors	Teaching it to newcomers, but that has eased somewhat over time.	Y	U	U	{question_not_shown}	{question_not_shown}	NA
4498	Many built-in features of the language and intuitive structure (vectors)	Data typing challenges	N	N	N	{question_not_shown}	{question_not_shown}	NA
4499	great stats functionality	I wish there were more/better packages for web-scraping and IoT devices	N	N	N	{question_not_shown}	{question_not_shown}	NA
4500	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}
4501	NA	NA	Y	Y	Y	NA	NA	I'm worried about google being part of the consortium
4502	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}
4503	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}
4504	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}
4505	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}
4506	The robustness of the tool as well as the engaged community.	There are scale issues when dealing with data larger and more complex than a common size.	Y	Y	Y	Nothing as yet.	More active R development or standardization of methods and techniques.	NA
4507	(1) Free and open source.  {cr}{newline}(2) Diverse capabilities that fit uses and needs in many different areas.	"(1) Steep learning curve/hard to do things that seem like they should be easy.{cr}{newline}(2) Memory issues. Although there are many current methods/tools for dealing with this - in today's day and age (to make R the truly preferred tool), Base R and R packages should be able to better handle significantly larger data sets/computations ""out of the box"" (that is,  you should be able to use the same R code, packages, etc. whether your data is small with thousands of records or larger with millions+ of records).{cr}{newline}(3) Fragmented ecosystem - many tools to do many things (which makes R so strong) BUT these tools don't always work well together (or tools to do the same thing work very differently) and can sometimes cause resulting complications."	Y	Y	U	NA	NA	NA
4508	OpenSource, reproducible research	Iconistency between base and packages and between packages	Y	Y	Y	NA	NA	NA
4509	Reasonable syntax and complete breadth of algorithmic coverage in CRAN	Clunky / arcane function and class implementations	Y	Y	Y	Don't know	Helping publicize R I guess?	NA
4510	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}
4511	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}
4512	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}
4514	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}
4515	Very rapid implementation to get results.	Working with BgiData...	Y	Y	Y	"The most notorious to me is ""R-Ladies"" initiative but for the rest of them (automate checking and analyzing packages before submitting to CRAN) I do not know them very well."	To promote and consolidate training material.{cr}{newline}And to promote the research to work with BigData more easily.	Your work is very needed, please continue with it!.
4516	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}
4517	High quality for the best possible price. As a university faculty, I'm able to recommend my students an excellent statistical package which can be used for free	Learning curve.  Runtime	N	N	N	{question_not_shown}	{question_not_shown}	NA
4519	The breadth of available packages that make most statistical analysis possible	R crashes instead of throwing an error when I run out of memory.	Y	N	N	{question_not_shown}	{question_not_shown}	NA
4520	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}
4521	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}
4522	NA	NA	Y	U	Y	{question_not_shown}	{question_not_shown}	NA
4523	NA	NA	U	U	U	{question_not_shown}	{question_not_shown}	NA
